Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I1,26-03-2014,Catania,Napoli,2,4,A
I1,26-03-2014,Chievo,Bologna,3,0,H
I1,26-03-2014,Fiorentina,Milan,0,2,A
I1,26-03-2014,Genoa,Lazio,2,0,H
I1,26-03-2014,Juventus,Parma,2,1,H
I1,26-03-2014,Sassuolo,Sampdoria,1,2,A
I1,27-03-2014,Inter,Udinese,0,0,D
I1,29-03-2014,Bologna,Atalanta,0,2,A
I1,29-03-2014,Milan,Chievo,3,0,H
I1,30-03-2014,Lazio,Parma,3,2,H
I1,30-03-2014,Napoli,Juventus,2,0,H
I1,30-03-2014,Sampdoria,Fiorentina,0,0,D
I1,30-03-2014,Sassuolo,Roma,0,2,A
I1,30-03-2014,Torino,Cagliari,2,1,H
I1,30-03-2014,Verona,Genoa,3,0,H
I1,31-03-2014,Livorno,Inter,2,2,D
I1,31-03-2014,Udinese,Catania,1,0,H
I1,02-04-2014,Roma,Parma,4,2,H
I1,05-04-2014,Chievo,Verona,0,1,A
I1,05-04-2014,Inter,Bologna,2,2,D
I1,06-04-2014,Atalanta,Sassuolo,0,2,A
I1,06-04-2014,Cagliari,Roma,1,3,A
I1,06-04-2014,Catania,Torino,1,2,A
I1,06-04-2014,Fiorentina,Udinese,2,1,H
I1,06-04-2014,Lazio,Sampdoria,2,0,H
I1,06-04-2014,Parma,Napoli,1,0,H
I1,07-04-2014,Genoa,Milan,1,2,A
I1,07-04-2014,Juventus,Livorno,2,0,H
I1,12-04-2014,Roma,Atalanta,3,1,H
I1,12-04-2014,Sassuolo,Cagliari,1,1,D
I1,13-04-2014,Bologna,Parma,1,1,D
I1,13-04-2014,Livorno,Chievo,2,4,A
I1,13-04-2014,Milan,Catania,1,0,H
I1,13-04-2014,Napoli,Lazio,4,2,H
I1,13-04-2014,Sampdoria,Inter,0,4,A
I1,13-04-2014,Torino,Genoa,2,1,H
I1,13-04-2014,Verona,Fiorentina,3,5,A
I1,14-04-2014,Udinese,Juventus,0,2,A
I1,19-04-2014,Atalanta,Verona,1,2,A
I1,19-04-2014,Catania,Sampdoria,2,1,H
I1,19-04-2014,Chievo,Sassuolo,0,1,A
I1,19-04-2014,Fiorentina,Roma,0,1,A
I1,19-04-2014,Genoa,Cagliari,1,2,A
I1,19-04-2014,Juventus,Bologna,1,0,H
I1,19-04-2014,Lazio,Torino,3,3,D
I1,19-04-2014,Milan,Livorno,3,0,H
I1,19-04-2014,Parma,Inter,0,2,A
I1,19-04-2014,Udinese,Napoli,1,1,D
I1,25-04-2014,Roma,Milan,2,0,H
I1,26-04-2014,Bologna,Fiorentina,0,3,A
I1,26-04-2014,Inter,Napoli,0,0,D
I1,27-04-2014,Atalanta,Genoa,1,1,D
I1,27-04-2014,Cagliari,Parma,1,0,H
I1,27-04-2014,Livorno,Lazio,0,2,A
I1,27-04-2014,Sampdoria,Chievo,2,1,H
I1,27-04-2014,Torino,Udinese,2,0,H
I1,27-04-2014,Verona,Catania,4,0,H
I1,28-04-2014,Sassuolo,Juventus,1,3,A
I1,04-05-2014,Catania,Roma,4,1,H
I1,04-05-2014,Chievo,Torino,0,1,A
I1,04-05-2014,Genoa,Bologna,0,0,D
I1,04-05-2014,Milan,Inter,1,0,H
I1,04-05-2014,Parma,Sampdoria,2,0,H
I1,04-05-2014,Udinese,Livorno,5,3,H
I1,05-05-2014,Juventus,Atalanta,1,0,H
I1,05-05-2014,Lazio,Verona,3,3,D
I1,06-05-2014,Fiorentina,Sassuolo,3,4,A
I1,06-05-2014,Napoli,Cagliari,3,0,H
I1,10-05-2014,Inter,Lazio,4,1,H
I1,10-05-2014,Verona,Udinese,2,2,D
I1,11-05-2014,Atalanta,Milan,2,1,H
I1,11-05-2014,Bologna,Catania,1,2,A
I1,11-05-2014,Cagliari,Chievo,0,1,A
I1,11-05-2014,Livorno,Fiorentina,0,1,A
I1,11-05-2014,Roma,Juventus,0,1,A
I1,11-05-2014,Sampdoria,Napoli,2,5,A
I1,11-05-2014,Sassuolo,Genoa,4,2,H
I1,11-05-2014,Torino,Parma,1,1,D
I1,17-05-2014,Udinese,Sampdoria,3,3,D
I1,18-05-2014,Catania,Atalanta,2,1,H
I1,18-05-2014,Chievo,Inter,2,1,H
I1,18-05-2014,Fiorentina,Torino,2,2,D
I1,18-05-2014,Genoa,Roma,1,0,H
I1,18-05-2014,Juventus,Cagliari,3,0,H
I1,18-05-2014,Lazio,Bologna,1,0,H
I1,18-05-2014,Milan,Sassuolo,2,1,H
I1,18-05-2014,Napoli,Verona,5,1,H
I1,18-05-2014,Parma,Livorno,2,0,H
I1,30-08-2014,Chievo,Juventus,0,1,A
I1,30-08-2014,Roma,Fiorentina,2,0,H
I1,31-08-2014,Atalanta,Verona,0,0,D
I1,31-08-2014,Cesena,Parma,1,0,H
I1,31-08-2014,Genoa,Napoli,1,2,A
I1,31-08-2014,Milan,Lazio,3,1,H
I1,31-08-2014,Palermo,Sampdoria,1,1,D
I1,31-08-2014,Sassuolo,Cagliari,1,1,D
I1,31-08-2014,Torino,Inter,0,0,D
I1,31-08-2014,Udinese,Empoli,2,0,H
I1,13-09-2014,Empoli,Roma,0,1,A
I1,13-09-2014,Juventus,Udinese,2,0,H
I1,14-09-2014,Cagliari,Atalanta,1,2,A
I1,14-09-2014,Fiorentina,Genoa,0,0,D
I1,14-09-2014,Inter,Sassuolo,7,0,H
I1,14-09-2014,Lazio,Cesena,3,0,H
I1,14-09-2014,Napoli,Chievo,0,1,A
I1,14-09-2014,Parma,Milan,4,5,A
I1,14-09-2014,Sampdoria,Torino,2,0,H
I1,15-09-2014,Verona,Palermo,2,1,H
I1,20-09-2014,Cesena,Empoli,2,2,D
I1,20-09-2014,Milan,Juventus,0,1,A
I1,21-09-2014,Atalanta,Fiorentina,0,1,A
I1,21-09-2014,Chievo,Parma,2,3,A
I1,21-09-2014,Genoa,Lazio,1,0,H
I1,21-09-2014,Palermo,Inter,1,1,D
I1,21-09-2014,Roma,Cagliari,2,0,H
I1,21-09-2014,Sassuolo,Sampdoria,0,0,D
I1,21-09-2014,Torino,Verona,0,1,A
I1,21-09-2014,Udinese,Napoli,1,0,H
I1,23-09-2014,Empoli,Milan,2,2,D
I1,24-09-2014,Cagliari,Torino,1,2,A
I1,24-09-2014,Fiorentina,Sassuolo,0,0,D
I1,24-09-2014,Inter,Atalanta,2,0,H
I1,24-09-2014,Juventus,Cesena,3,0,H
I1,24-09-2014,Napoli,Palermo,3,3,D
I1,24-09-2014,Parma,Roma,1,2,A
I1,24-09-2014,Sampdoria,Chievo,2,1,H
I1,24-09-2014,Verona,Genoa,2,2,D
I1,25-09-2014,Lazio,Udinese,0,1,A
I1,27-09-2014,Atalanta,Juventus,0,3,A
I1,27-09-2014,Roma,Verona,2,0,H
I1,28-09-2014,Cesena,Milan,1,1,D
I1,28-09-2014,Chievo,Empoli,1,1,D
I1,28-09-2014,Genoa,Sampdoria,0,1,A
I1,28-09-2014,Inter,Cagliari,1,4,A
I1,28-09-2014,Sassuolo,Napoli,0,1,A
I1,28-09-2014,Torino,Fiorentina,1,1,D
I1,29-09-2014,Palermo,Lazio,0,4,A
I1,29-09-2014,Udinese,Parma,4,2,H
I1,04-10-2014,Milan,Chievo,2,0,H
I1,04-10-2014,Verona,Cagliari,1,0,H
I1,05-10-2014,Empoli,Palermo,3,0,H
I1,05-10-2014,Fiorentina,Inter,3,0,H
I1,05-10-2014,Juventus,Roma,3,2,H
I1,05-10-2014,Lazio,Sassuolo,3,2,H
I1,05-10-2014,Napoli,Torino,2,1,H
I1,05-10-2014,Parma,Genoa,1,2,A
I1,05-10-2014,Sampdoria,Atalanta,1,0,H
I1,05-10-2014,Udinese,Cesena,1,1,D
I1,18-10-2014,Roma,Chievo,3,0,H
I1,18-10-2014,Sassuolo,Juventus,1,1,D
I1,19-10-2014,Atalanta,Parma,1,0,H
I1,19-10-2014,Cagliari,Sampdoria,2,2,D
I1,19-10-2014,Fiorentina,Lazio,0,2,A
I1,19-10-2014,Inter,Napoli,2,2,D
I1,19-10-2014,Palermo,Cesena,2,1,H
I1,19-10-2014,Torino,Udinese,1,0,H
I1,19-10-2014,Verona,Milan,1,3,A
I1,20-10-2014,Genoa,Empoli,1,1,D
I1,25-10-2014,Empoli,Cagliari,0,4,A
I1,25-10-2014,Parma,Sassuolo,1,3,A
I1,25-10-2014,Sampdoria,Roma,0,0,D
I1,26-10-2014,Cesena,Inter,0,1,A
I1,26-10-2014,Chievo,Genoa,1,2,A
I1,26-10-2014,Juventus,Palermo,2,0,H
I1,26-10-2014,Lazio,Torino,2,1,H
I1,26-10-2014,Milan,Fiorentina,1,1,D
I1,26-10-2014,Napoli,Verona,6,2,H
I1,26-10-2014,Udinese,Atalanta,2,0,H
I1,28-10-2014,Sassuolo,Empoli,3,1,H
I1,29-10-2014,Atalanta,Napoli,1,1,D
I1,29-10-2014,Cagliari,Milan,1,1,D
I1,29-10-2014,Fiorentina,Udinese,3,0,H
I1,29-10-2014,Genoa,Juventus,1,0,H
I1,29-10-2014,Inter,Sampdoria,1,0,H
I1,29-10-2014,Palermo,Chievo,1,0,H
I1,29-10-2014,Roma,Cesena,2,0,H
I1,29-10-2014,Torino,Parma,1,0,H
I1,30-10-2014,Verona,Lazio,1,1,D
I1,01-11-2014,Empoli,Juventus,0,2,A
I1,01-11-2014,Napoli,Roma,2,0,H
I1,01-11-2014,Parma,Inter,2,0,H
I1,02-11-2014,Chievo,Sassuolo,0,0,D
I1,02-11-2014,Milan,Palermo,0,2,A
I1,02-11-2014,Sampdoria,Fiorentina,3,1,H
I1,02-11-2014,Torino,Atalanta,0,0,D
I1,02-11-2014,Udinese,Genoa,2,4,A
I1,03-11-2014,Cesena,Verona,1,1,D
I1,03-11-2014,Lazio,Cagliari,4,2,H
I1,08-11-2014,Sampdoria,Milan,2,2,D
I1,08-11-2014,Sassuolo,Atalanta,0,0,D
I1,09-11-2014,Cagliari,Genoa,1,1,D
I1,09-11-2014,Chievo,Cesena,2,1,H
I1,09-11-2014,Empoli,Lazio,2,1,H
I1,09-11-2014,Fiorentina,Napoli,0,1,A
I1,09-11-2014,Inter,Verona,2,2,D
I1,09-11-2014,Juventus,Parma,7,0,H
I1,09-11-2014,Palermo,Udinese,1,1,D
I1,09-11-2014,Roma,Torino,3,0,H
I1,22-11-2014,Atalanta,Roma,1,2,A
I1,22-11-2014,Lazio,Juventus,0,3,A
I1,23-11-2014,Cesena,Sampdoria,1,1,D
I1,23-11-2014,Milan,Inter,1,1,D
I1,23-11-2014,Napoli,Cagliari,3,3,D
I1,23-11-2014,Parma,Empoli,0,2,A
I1,23-11-2014,Torino,Sassuolo,0,1,A
I1,23-11-2014,Udinese,Chievo,1,1,D
I1,23-11-2014,Verona,Fiorentina,1,2,A
I1,24-11-2014,Genoa,Palermo,1,1,D
I1,29-11-2014,Chievo,Lazio,0,0,D
I1,29-11-2014,Sassuolo,Verona,2,1,H
I1,30-11-2014,Cagliari,Fiorentina,0,4,A
I1,30-11-2014,Cesena,Genoa,0,3,A
I1,30-11-2014,Empoli,Atalanta,0,0,D
I1,30-11-2014,Juventus,Torino,2,1,H
I1,30-11-2014,Milan,Udinese,2,0,H
I1,30-11-2014,Palermo,Parma,2,1,H
I1,30-11-2014,Roma,Inter,4,2,H
I1,01-12-2014,Sampdoria,Napoli,1,1,D
I1,05-12-2014,Fiorentina,Juventus,0,0,D
I1,06-12-2014,Roma,Sassuolo,2,2,D
I1,06-12-2014,Torino,Palermo,2,2,D
I1,07-12-2014,Atalanta,Cesena,3,2,H
I1,07-12-2014,Genoa,Milan,1,0,H
I1,07-12-2014,Inter,Udinese,1,2,A
I1,07-12-2014,Napoli,Empoli,2,2,D
I1,07-12-2014,Parma,Lazio,1,2,A
I1,08-12-2014,Cagliari,Chievo,0,2,A
I1,08-12-2014,Verona,Sampdoria,1,3,A
I1,13-12-2014,Lazio,Atalanta,3,0,H
I1,13-12-2014,Palermo,Sassuolo,2,1,H
I1,14-12-2014,Cesena,Fiorentina,1,4,A
I1,14-12-2014,Genoa,Roma,0,1,A
I1,14-12-2014,Juventus,Sampdoria,1,1,D
I1,14-12-2014,Milan,Napoli,2,0,H
I1,14-12-2014,Parma,Cagliari,0,0,D
I1,14-12-2014,Udinese,Verona,1,2,A
I1,15-12-2014,Chievo,Inter,0,2,A
I1,15-12-2014,Empoli,Torino,0,0,D
I1,18-12-2014,Cagliari,Juventus,1,3,A
I1,18-12-2014,Napoli,Parma,2,0,H
I1,20-12-2014,Roma,Milan,0,0,D
I1,20-12-2014,Sassuolo,Cesena,1,1,D
I1,21-12-2014,Atalanta,Palermo,3,3,D
I1,21-12-2014,Fiorentina,Empoli,1,1,D
I1,21-12-2014,Inter,Lazio,2,2,D
I1,21-12-2014,Sampdoria,Udinese,2,2,D
I1,21-12-2014,Torino,Genoa,2,1,H
I1,21-12-2014,Verona,Chievo,0,1,A
I1,05-01-2015,Lazio,Sampdoria,3,0,H
I1,06-01-2015,Cesena,Napoli,1,4,A
I1,06-01-2015,Chievo,Torino,0,0,D
I1,06-01-2015,Empoli,Verona,0,0,D
I1,06-01-2015,Genoa,Atalanta,2,2,D
I1,06-01-2015,Juventus,Inter,1,1,D
I1,06-01-2015,Milan,Sassuolo,1,2,A
I1,06-01-2015,Palermo,Cagliari,5,0,H
I1,06-01-2015,Parma,Fiorentina,1,0,H
I1,06-01-2015,Udinese,Roma,0,1,A
I1,10-01-2015,Sassuolo,Udinese,1,1,D
I1,10-01-2015,Torino,Milan,1,1,D
I1,11-01-2015,Atalanta,Chievo,1,1,D
I1,11-01-2015,Cagliari,Cesena,2,1,H
I1,11-01-2015,Fiorentina,Palermo,4,3,H
I1,11-01-2015,Inter,Genoa,3,1,H
I1,11-01-2015,Napoli,Juventus,1,3,A
I1,11-01-2015,Roma,Lazio,2,2,D
I1,11-01-2015,Sampdoria,Empoli,1,0,H
I1,11-01-2015,Verona,Parma,3,1,H
I1,17-01-2015,Empoli,Inter,0,0,D
I1,17-01-2015,Palermo,Roma,1,1,D
I1,18-01-2015,Cesena,Torino,2,3,A
I1,18-01-2015,Chievo,Fiorentina,1,2,A
I1,18-01-2015,Genoa,Sassuolo,3,3,D
I1,18-01-2015,Juventus,Verona,4,0,H
I1,18-01-2015,Lazio,Napoli,0,1,A
I1,18-01-2015,Milan,Atalanta,0,1,A
I1,18-01-2015,Parma,Sampdoria,0,2,A
I1,18-01-2015,Udinese,Cagliari,2,2,D
I1,24-01-2015,Cagliari,Sassuolo,2,1,H
I1,24-01-2015,Lazio,Milan,3,1,H
I1,25-01-2015,Fiorentina,Roma,1,1,D
I1,25-01-2015,Inter,Torino,0,1,A
I1,25-01-2015,Juventus,Chievo,2,0,H
I1,25-01-2015,Parma,Cesena,1,2,A
I1,25-01-2015,Sampdoria,Palermo,1,1,D
I1,25-01-2015,Verona,Atalanta,1,0,H
I1,26-01-2015,Empoli,Udinese,1,2,A
I1,26-01-2015,Napoli,Genoa,2,1,H
I1,31-01-2015,Genoa,Fiorentina,1,1,D
I1,31-01-2015,Roma,Empoli,1,1,D
I1,01-02-2015,Atalanta,Cagliari,2,1,H
I1,01-02-2015,Cesena,Lazio,2,1,H
I1,01-02-2015,Chievo,Napoli,1,2,A
I1,01-02-2015,Milan,Parma,3,1,H
I1,01-02-2015,Palermo,Verona,2,1,H
I1,01-02-2015,Sassuolo,Inter,3,1,H
I1,01-02-2015,Torino,Sampdoria,5,1,H
I1,01-02-2015,Udinese,Juventus,0,0,D
I1,07-02-2015,Juventus,Milan,3,1,H
I1,07-02-2015,Verona,Torino,1,3,A
I1,08-02-2015,Cagliari,Roma,1,2,A
I1,08-02-2015,Empoli,Cesena,2,0,H
I1,08-02-2015,Fiorentina,Atalanta,3,2,H
I1,08-02-2015,Inter,Palermo,3,0,H
I1,08-02-2015,Napoli,Udinese,3,1,H
I1,08-02-2015,Sampdoria,Sassuolo,1,1,D
I1,09-02-2015,Lazio,Genoa,0,1,A
I1,11-02-2015,Parma,Chievo,0,1,A
I1,14-02-2015,Palermo,Napoli,3,1,H
I1,14-02-2015,Sassuolo,Fiorentina,1,3,A
I1,15-02-2015,Atalanta,Inter,1,4,A
I1,15-02-2015,Cesena,Juventus,2,2,D
I1,15-02-2015,Chievo,Sampdoria,2,1,H
I1,15-02-2015,Genoa,Verona,5,2,H
I1,15-02-2015,Milan,Empoli,1,1,D
I1,15-02-2015,Roma,Parma,0,0,D
I1,15-02-2015,Torino,Cagliari,1,1,D
I1,15-02-2015,Udinese,Lazio,0,1,A
I1,20-02-2015,Juventus,Atalanta,2,1,H
I1,22-02-2015,Empoli,Chievo,3,0,H
I1,22-02-2015,Fiorentina,Torino,1,1,D
I1,22-02-2015,Lazio,Palermo,2,1,H
I1,22-02-2015,Milan,Cesena,2,0,H
I1,22-02-2015,Verona,Roma,1,1,D
I1,23-02-2015,Cagliari,Inter,1,2,A
I1,23-02-2015,Napoli,Sassuolo,2,0,H
I1,24-02-2015,Sampdoria,Genoa,1,1,D
I1,28-02-2015,Chievo,Milan,0,0,D
I1,01-03-2015,Atalanta,Sampdoria,1,2,A
I1,01-03-2015,Cagliari,Verona,1,2,A
I1,01-03-2015,Cesena,Udinese,1,0,H
I1,01-03-2015,Inter,Fiorentina,0,1,A
I1,01-03-2015,Palermo,Empoli,0,0,D
I1,01-03-2015,Sassuolo,Lazio,0,3,A
I1,01-03-2015,Torino,Napoli,1,0,H
I1,02-03-2015,Roma,Juventus,1,1,D
I1,07-03-2015,Milan,Verona,2,2,D
I1,07-03-2015,Sampdoria,Cagliari,2,0,H
I1,08-03-2015,Cesena,Palermo,0,0,D
I1,08-03-2015,Chievo,Roma,0,0,D
I1,08-03-2015,Empoli,Genoa,1,1,D
I1,08-03-2015,Napoli,Inter,2,2,D
I1,08-03-2015,Parma,Atalanta,0,0,D
I1,08-03-2015,Udinese,Torino,3,2,H
I1,09-03-2015,Juventus,Sassuolo,1,0,H
I1,09-03-2015,Lazio,Fiorentina,4,0,H
I1,14-03-2015,Cagliari,Empoli,1,1,D
I1,14-03-2015,Palermo,Juventus,0,1,A
I1,15-03-2015,Atalanta,Udinese,0,0,D
I1,15-03-2015,Genoa,Chievo,0,2,A
I1,15-03-2015,Inter,Cesena,1,1,D
I1,15-03-2015,Sassuolo,Parma,4,1,H
I1,15-03-2015,Verona,Napoli,2,0,H
I1,16-03-2015,Fiorentina,Milan,2,1,H
I1,16-03-2015,Roma,Sampdoria,0,2,A
I1,16-03-2015,Torino,Lazio,0,2,A
I1,21-03-2015,Chievo,Palermo,1,0,H
I1,21-03-2015,Milan,Cagliari,3,1,H
I1,22-03-2015,Cesena,Roma,0,1,A
I1,22-03-2015,Empoli,Sassuolo,3,1,H
I1,22-03-2015,Juventus,Genoa,1,0,H
I1,22-03-2015,Lazio,Verona,2,0,H
I1,22-03-2015,Napoli,Atalanta,1,1,D
I1,22-03-2015,Parma,Torino,0,2,A
I1,22-03-2015,Sampdoria,Inter,1,0,H
I1,22-03-2015,Udinese,Fiorentina,2,2,D
I1,04-04-2015,Atalanta,Torino,1,2,A
I1,04-04-2015,Cagliari,Lazio,1,3,A
I1,04-04-2015,Fiorentina,Sampdoria,2,0,H
I1,04-04-2015,Genoa,Udinese,1,1,D
I1,04-04-2015,Inter,Parma,1,1,D
I1,04-04-2015,Juventus,Empoli,2,0,H
I1,04-04-2015,Palermo,Milan,1,2,A
I1,04-04-2015,Roma,Napoli,1,0,H
I1,04-04-2015,Sassuolo,Chievo,1,0,H
I1,04-04-2015,Verona,Cesena,3,3,D
I1,08-04-2015,Parma,Udinese,1,0,H
I1,11-04-2015,Genoa,Cagliari,2,0,H
I1,11-04-2015,Parma,Juventus,1,0,H
I1,11-04-2015,Verona,Inter,0,3,A
I1,12-04-2015,Atalanta,Sassuolo,2,1,H
I1,12-04-2015,Cesena,Chievo,0,1,A
I1,12-04-2015,Lazio,Empoli,4,0,H
I1,12-04-2015,Milan,Sampdoria,1,1,D
I1,12-04-2015,Napoli,Fiorentina,3,0,H
I1,12-04-2015,Torino,Roma,1,1,D
I1,12-04-2015,Udinese,Palermo,1,3,A
I1,15-04-2015,Genoa,Parma,2,0,H
I1,18-04-2015,Juventus,Lazio,2,0,H
I1,18-04-2015,Sampdoria,Cesena,0,0,D
I1,19-04-2015,Cagliari,Napoli,0,3,A
I1,19-04-2015,Chievo,Udinese,1,1,D
I1,19-04-2015,Empoli,Parma,2,2,D
I1,19-04-2015,Inter,Milan,0,0,D
I1,19-04-2015,Palermo,Genoa,2,1,H
I1,19-04-2015,Roma,Atalanta,1,1,D
I1,19-04-2015,Sassuolo,Torino,1,1,D
I1,20-04-2015,Fiorentina,Verona,0,1,A
I1,25-04-2015,Inter,Roma,2,1,H
I1,25-04-2015,Udinese,Milan,2,1,H
I1,26-04-2015,Atalanta,Empoli,2,2,D
I1,26-04-2015,Fiorentina,Cagliari,1,3,A
I1,26-04-2015,Genoa,Cesena,3,1,H
I1,26-04-2015,Lazio,Chievo,1,1,D
I1,26-04-2015,Napoli,Sampdoria,4,2,H
I1,26-04-2015,Parma,Palermo,1,0,H
I1,26-04-2015,Torino,Juventus,2,1,H
I1,26-04-2015,Verona,Sassuolo,3,2,H
I1,28-04-2015,Udinese,Inter,1,2,A
I1,29-04-2015,Cesena,Atalanta,2,2,D
I1,29-04-2015,Chievo,Cagliari,1,0,H
I1,29-04-2015,Juventus,Fiorentina,3,2,H
I1,29-04-2015,Lazio,Parma,4,0,H
I1,29-04-2015,Milan,Genoa,1,3,A
I1,29-04-2015,Palermo,Torino,2,2,D
I1,29-04-2015,Sampdoria,Verona,1,1,D
I1,29-04-2015,Sassuolo,Roma,0,3,A
I1,30-04-2015,Empoli,Napoli,4,2,H
I1,02-05-2015,Sampdoria,Juventus,0,1,A
I1,02-05-2015,Sassuolo,Palermo,0,0,D
I1,03-05-2015,Atalanta,Lazio,1,1,D
I1,03-05-2015,Fiorentina,Cesena,3,1,H
I1,03-05-2015,Inter,Chievo,0,0,D
I1,03-05-2015,Napoli,Milan,3,0,H
I1,03-05-2015,Roma,Genoa,2,0,H
I1,03-05-2015,Verona,Udinese,0,1,A
I1,04-05-2015,Cagliari,Parma,4,0,H
I1,06-05-2015,Torino,Empoli,0,1,A
I1,09-05-2015,Juventus,Cagliari,1,1,D
I1,09-05-2015,Milan,Roma,2,1,H
I1,10-05-2015,Cesena,Sassuolo,2,3,A
I1,10-05-2015,Chievo,Verona,2,2,D
I1,10-05-2015,Empoli,Fiorentina,2,3,A
I1,10-05-2015,Lazio,Inter,1,2,A
I1,10-05-2015,Palermo,Atalanta,2,3,A
I1,10-05-2015,Parma,Napoli,2,2,D
I1,10-05-2015,Udinese,Sampdoria,1,4,A
I1,11-05-2015,Genoa,Torino,5,1,H
I1,16-05-2015,Inter,Juventus,1,2,A
I1,16-05-2015,Sampdoria,Lazio,0,1,A
I1,17-05-2015,Atalanta,Genoa,1,4,A
I1,17-05-2015,Cagliari,Palermo,0,1,A
I1,17-05-2015,Roma,Udinese,2,1,H
I1,17-05-2015,Sassuolo,Milan,3,2,H
I1,17-05-2015,Torino,Chievo,2,0,H
I1,17-05-2015,Verona,Empoli,2,1,H
I1,18-05-2015,Fiorentina,Parma,3,0,H
I1,18-05-2015,Napoli,Cesena,3,2,H
I1,23-05-2015,Genoa,Inter,3,2,H
I1,23-05-2015,Juventus,Napoli,3,1,H
I1,24-05-2015,Cesena,Cagliari,0,1,A
I1,24-05-2015,Chievo,Atalanta,1,1,D
I1,24-05-2015,Empoli,Sampdoria,1,1,D
I1,24-05-2015,Milan,Torino,3,0,H
I1,24-05-2015,Palermo,Fiorentina,2,3,A
I1,24-05-2015,Parma,Verona,2,2,D
I1,24-05-2015,Udinese,Sassuolo,0,1,A
I1,25-05-2015,Lazio,Roma,1,2,A
I1,30-05-2015,Atalanta,Milan,1,3,A
I1,30-05-2015,Verona,Juventus,2,2,D
I1,31-05-2015,Cagliari,Udinese,4,3,H
I1,31-05-2015,Fiorentina,Chievo,3,0,H
I1,31-05-2015,Inter,Empoli,4,3,H
I1,31-05-2015,Napoli,Lazio,2,4,A
I1,31-05-2015,Roma,Palermo,1,2,A
I1,31-05-2015,Sampdoria,Parma,2,2,D
I1,31-05-2015,Sassuolo,Genoa,3,1,H
I1,31-05-2015,Torino,Cesena,5,0,H
I1,22-08-2015,Lazio,Bologna,2,1,H
I1,22-08-2015,Verona,Roma,1,1,D
I1,23-08-2015,Empoli,Chievo,1,3,A
I1,23-08-2015,Fiorentina,Milan,2,0,H
I1,23-08-2015,Frosinone,Torino,1,2,A
I1,23-08-2015,Inter,Atalanta,1,0,H
I1,23-08-2015,Juventus,Udinese,0,1,A
I1,23-08-2015,Palermo,Genoa,1,0,H
I1,23-08-2015,Sampdoria,Carpi,5,2,H
I1,23-08-2015,Sassuolo,Napoli,2,1,H
I1,29-08-2015,Bologna,Sassuolo,0,1,A
I1,29-08-2015,Milan,Empoli,2,1,H
I1,30-08-2015,Atalanta,Frosinone,2,0,H
I1,30-08-2015,Carpi,Inter,1,2,A
I1,30-08-2015,Chievo,Lazio,4,0,H
I1,30-08-2015,Genoa,Verona,2,0,H
I1,30-08-2015,Napoli,Sampdoria,2,2,D
I1,30-08-2015,Roma,Juventus,2,1,H
I1,30-08-2015,Torino,Fiorentina,3,1,H
I1,30-08-2015,Udinese,Palermo,0,1,A
I1,12-09-2015,Fiorentina,Genoa,1,0,H
I1,12-09-2015,Frosinone,Roma,0,2,A
I1,12-09-2015,Juventus,Chievo,1,1,D
I1,13-09-2015,Empoli,Napoli,2,2,D
I1,13-09-2015,Inter,Milan,1,0,H
I1,13-09-2015,Lazio,Udinese,2,0,H
I1,13-09-2015,Palermo,Carpi,2,2,D
I1,13-09-2015,Sassuolo,Atalanta,2,2,D
I1,13-09-2015,Verona,Torino,2,2,D
I1,14-09-2015,Sampdoria,Bologna,2,0,H
I1,19-09-2015,Milan,Palermo,3,2,H
I1,19-09-2015,Udinese,Empoli,1,2,A
I1,20-09-2015,Atalanta,Verona,1,1,D
I1,20-09-2015,Bologna,Frosinone,1,0,H
I1,20-09-2015,Carpi,Fiorentina,0,1,A
I1,20-09-2015,Chievo,Inter,0,1,A
I1,20-09-2015,Genoa,Juventus,0,2,A
I1,20-09-2015,Napoli,Lazio,5,0,H
I1,20-09-2015,Roma,Sassuolo,2,2,D
I1,20-09-2015,Torino,Sampdoria,2,0,H
I1,22-09-2015,Udinese,Milan,2,3,A
I1,23-09-2015,Carpi,Napoli,0,0,D
I1,23-09-2015,Chievo,Torino,1,0,H
I1,23-09-2015,Fiorentina,Bologna,2,0,H
I1,23-09-2015,Inter,Verona,1,0,H
I1,23-09-2015,Juventus,Frosinone,1,1,D
I1,23-09-2015,Lazio,Genoa,2,0,H
I1,23-09-2015,Palermo,Sassuolo,0,1,A
I1,23-09-2015,Sampdoria,Roma,2,1,H
I1,24-09-2015,Empoli,Atalanta,0,1,A
I1,26-09-2015,Napoli,Juventus,2,1,H
I1,26-09-2015,Roma,Carpi,5,1,H
I1,27-09-2015,Bologna,Udinese,1,2,A
I1,27-09-2015,Genoa,Milan,1,0,H
I1,27-09-2015,Inter,Fiorentina,1,4,A
I1,27-09-2015,Sassuolo,Chievo,1,1,D
I1,27-09-2015,Torino,Palermo,2,1,H
I1,27-09-2015,Verona,Lazio,1,2,A
I1,28-09-2015,Atalanta,Sampdoria,2,1,H
I1,28-09-2015,Frosinone,Empoli,2,0,H
I1,03-10-2015,Carpi,Torino,2,1,H
I1,03-10-2015,Chievo,Verona,1,1,D
I1,04-10-2015,Empoli,Sassuolo,1,0,H
I1,04-10-2015,Fiorentina,Atalanta,3,0,H
I1,04-10-2015,Juventus,Bologna,3,1,H
